<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2015.12.18	00:00:00	122.538	122.602	122.416	122.487	16139	15181526000	9
2015.12.18	04:00:00	122.487	123.559	121.820	121.883	35425	23116450000	9
2015.12.18	08:00:00	121.885	122.110	121.053	121.432	38104	31812109000	9
2015.12.18	12:00:00	121.431	121.623	121.056	121.489	27832	27712266000	9
2015.12.18	16:00:00	121.489	121.753	121.181	121.411	36281	37224165000	9
2015.12.18	20:00:00	121.412	121.448	121.122	121.126	18704	18589283000	9
2015.12.21	00:00:00	121.212	121.381	121.033	121.159	18638	13303422000	9
2015.12.21	04:00:00	121.158	121.499	121.105	121.389	15428	13209580000	9
2015.12.21	08:00:00	121.388	121.500	121.243	121.429	22521	26369195000	9
2015.12.21	12:00:00	121.428	121.431	121.178	121.203	20392	24017831000	9
2015.12.21	16:00:00	121.205	121.318	120.835	121.127	33161	42769252000	9
2015.12.21	20:00:00	121.126	121.219	120.997	121.166	14694	16559440000	9
2015.12.22	00:00:00	121.167	121.305	121.076	121.183	15941	11796322000	9
2015.12.22	04:00:00	121.182	121.304	121.182	121.206	11514	11391161000	9
2015.12.22	08:00:00	121.206	121.268	120.838	120.982	19989	22395277000	9
2015.12.22	12:00:00	120.981	121.073	120.854	120.988	22453	26081037000	9
2015.12.22	16:00:00	120.987	121.064	120.720	120.993	27785	31609803000	9
2015.12.22	20:00:00	120.993	121.098	120.976	121.061	11204	12104396000	9
2015.12.23	00:00:00	121.047	121.132	120.949	121.000	10217	7353660000	9
2015.12.23	04:00:00	121.000	121.044	120.975	121.014	5763	4079198000	9
2015.12.23	08:00:00	121.014	121.046	120.902	120.986	15677	18458145000	9
2015.12.23	12:00:00	120.987	120.990	120.824	120.888	16258	18997279000	9
2015.12.23	16:00:00	120.888	121.013	120.857	120.908	20247	22641210000	9
2015.12.23	20:00:00	120.908	120.930	120.809	120.905	11622	12081300000	9
2015.12.24	00:00:00	120.912	120.990	120.818	120.870	17324	13147860000	6
2015.12.24	04:00:00	120.863	120.866	120.504	120.524	12601	10549921000	5
2015.12.24	08:00:00	120.524	120.642	120.262	120.368	12106	11318083000	5
2015.12.24	12:00:00	120.367	120.491	120.247	120.349	11590	11462568000	7
2015.12.24	16:00:00	120.350	120.410	120.254	120.320	11135	11250950000	7
2015.12.28	00:00:00	120.103	120.542	120.103	120.448	12898	8897311000	9
2015.12.28	04:00:00	120.446	120.514	120.349	120.405	8725	6243976000	9
2015.12.28	08:00:00	120.404	120.626	120.402	120.512	11660	10156007000	9
2015.12.28	12:00:00	120.512	120.560	120.375	120.421	12747	14566531000	9
2015.12.28	16:00:00	120.421	120.452	120.201	120.343	18604	19722591000	9
2015.12.28	20:00:00	120.343	120.409	120.312	120.379	9529	8654120000	9
2015.12.29	00:00:00	120.385	120.417	120.232	120.336	13309	11285930000	9
2015.12.29	04:00:00	120.338	120.380	120.248	120.313	10214	8246550000	9
2015.12.29	08:00:00	120.312	120.493	120.289	120.441	13659	13907607000	9
2015.12.29	12:00:00	120.441	120.469	120.350	120.449	13152	15220965000	9
2015.12.29	16:00:00	120.450	120.504	120.374	120.413	17898	21750449000	9
2015.12.29	20:00:00	120.413	120.491	120.336	120.446	8590	7121975000	9
2015.12.30	00:00:00	120.430	120.576	120.424	120.519	10185	7508689000	9
2015.12.30	04:00:00	120.516	120.537	120.348	120.370	8530	8078486000	9
2015.12.30	08:00:00	120.370	120.492	120.348	120.478	12355	13505298000	9
2015.12.30	12:00:00	120.479	120.624	120.405	120.572	12955	15618711000	9
2015.12.30	16:00:00	120.572	120.629	120.508	120.604	15765	18957012000	9
2015.12.30	20:00:00	120.604	120.650	120.472	120.508	9557	10450639000	9
2015.12.31	00:00:00	120.503	120.575	120.411	120.439	9446	8891043000	9
2015.12.31	04:00:00	120.439	120.471	120.375	120.395	5907	6062700000	9
2015.12.31	08:00:00	120.395	120.438	120.326	120.368	8406	10325612000	9
2015.12.31	12:00:00	120.369	120.442	120.328	120.366	11944	11179635000	9
2015.12.31	16:00:00	120.366	120.402	119.999	120.193	22265	23600588000	9
2015.12.31	20:00:00	120.189	120.215	120.189	120.207	155	310800000	16
2016.01.04	00:00:00	120.196	120.462	120.005	120.024	17522	14514441000	9
2016.01.04	04:00:00	120.023	120.040	119.236	119.376	28347	22684341000	9
2016.01.04	08:00:00	119.377	119.468	118.699	118.871	32395	31635030000	9
2016.01.04	12:00:00	118.871	119.358	118.713	119.254	28744	29799520000	9
2016.01.04	16:00:00	119.255	119.432	119.002	119.405	37014	36980432000	9
2016.01.04	20:00:00	119.405	119.497	119.278	119.447	17485	19363646000	9
2016.01.05	00:00:00	119.429	119.605	119.092	119.581	22711	17930170000	9
2016.01.05	04:00:00	119.578	119.698	119.335	119.419	20046	18020221000	9
2016.01.05	08:00:00	119.419	119.577	118.956	119.048	29592	33575735000	9
2016.01.05	12:00:00	119.047	119.161	118.790	119.140	28730	32557674000	9
2016.01.05	16:00:00	119.140	119.273	118.834	118.988	34991	39879467000	9
2016.01.05	20:00:00	118.986	119.067	118.851	119.043	15853	19582421000	9
2016.01.06	00:00:00	119.039	119.166	118.350	118.563	24779	16069342000	9
2016.01.06	04:00:00	118.563	118.813	118.381	118.748	28963	17456877000	9
2016.01.06	08:00:00	118.747	118.792	118.404	118.471	30853	34573504000	9
2016.01.06	12:00:00	118.472	118.714	118.247	118.714	33462	36065073000	9
2016.01.06	16:00:00	118.714	118.765	118.509	118.606	34467	39150759000	9
2016.01.06	20:00:00	118.606	118.685	118.347	118.457	22988	23418979000	9
2016.01.07	00:00:00	118.454	118.753	117.661	117.875	27361	17617518000	9
2016.01.07	04:00:00	117.880	118.237	117.819	118.008	27486	16717400000	9
2016.01.07	08:00:00	118.007	118.189	117.325	117.541	41528	36093888000	9
2016.01.07	12:00:00	117.546	117.829	117.428	117.828	32994	32721744000	9
2016.01.07	16:00:00	117.828	118.271	117.768	117.962	42705	43491824000	9
2016.01.07	20:00:00	117.964	117.967	117.443	117.654	26036	27184565000	9
2016.01.08	00:00:00	117.645	118.595	117.487	118.262	32643	18113692000	9
2016.01.08	04:00:00	118.264	118.414	118.140	118.309	26373	20317208000	9
2016.01.08	08:00:00	118.309	118.560	118.164	118.292	27521	29781183000	9
2016.01.08	12:00:00	118.294	118.838	118.194	118.264	33087	36472550000	9
2016.01.08	16:00:00	118.266	118.331	117.445	117.798	52496	54179651000	9
2016.01.08	20:00:00	117.798	117.849	117.223	117.229	23537	22215133000	9
2016.01.11	00:00:00	117.097	117.326	116.691	117.221	23599	14779451000	9
2016.01.11	04:00:00	117.215	117.442	117.186	117.318	19020	14233225000	9
2016.01.11	08:00:00	117.320	117.917	117.092	117.842	34287	30494815000	9
2016.01.11	12:00:00	117.842	118.022	117.528	117.899	30918	34453910000	9
2016.01.11	16:00:00	117.902	117.970	117.252	117.368	42758	49082395000	9
2016.01.11	20:00:00	117.374	117.783	117.189	117.748	25450	31084202000	9
2016.01.12	00:00:00	117.735	118.027	117.529	117.790	25257	16337472000	9
2016.01.12	04:00:00	117.791	117.791	117.409	117.531	25198	20172110000	9
2016.01.12	08:00:00	117.533	117.777	117.223	117.730	34107	34584093000	9
2016.01.12	12:00:00	117.730	117.982	117.657	117.768	33372	39043355000	9
2016.01.12	16:00:00	117.769	118.068	117.611	117.693	43617	46756013000	9
2016.01.12	20:00:00	117.693	117.783	117.379	117.638	27219	29655365000	9
2016.01.13	00:00:00	117.614	118.172	117.614	118.053	23733	16070786000	9
2016.01.13	04:00:00	118.050	118.353	118.050	118.278	20973	15948102000	9
2016.01.13	08:00:00	118.279	118.376	118.017	118.260	30155	30397506000	9
2016.01.13	12:00:00	118.260	118.333	118.043	118.165	26321	29629305000	9
2016.01.13	16:00:00	118.165	118.351	117.987	118.055	40199	43416290000	9
2016.01.13	20:00:00	118.056	118.116	117.634	117.660	29121	31445677000	9
2016.01.14	00:00:00	117.658	117.674	117.297	117.506	28676	19126275000	9
2016.01.14	04:00:00	117.506	117.698	117.288	117.632	23529	20135979000	9
2016.01.14	08:00:00	117.633	118.175	117.593	117.888	35114	34531343000	9
2016.01.14	12:00:00	117.889	117.924	117.521	117.744	36481	38196015000	9
2016.01.14	16:00:00	117.742	118.231	117.430	118.093	46845	50978635000	9
2016.01.14	20:00:00	118.093	118.275	117.998	118.041	22043	26802947000	9
2016.01.15	00:00:00	118.044	118.267	117.844	118.008	22720	16691500000	4
2016.01.15	04:00:00	118.008	118.047	117.592	117.840	25786	21536585000	9
2016.01.15	08:00:00	117.840	117.928	117.227	117.429	36721	37313335000	9
2016.01.15	12:00:00	117.428	117.490	116.595	116.902	37034	41908738000	9
2016.01.15	16:00:00	116.903	117.172	116.505	116.760	50309	55459624000	9
2016.01.15	20:00:00	116.759	117.068	116.620	116.997	25839	27045358000	9
2016.01.18	00:00:00	116.650	117.356	116.650	117.261	28633	21925830000	9
2016.01.18	04:00:00	117.261	117.361	117.079	117.180	25983	22324382000	9
2016.01.18	08:00:00	117.179	117.435	117.006	117.308	36552	36789537000	9
2016.01.18	12:00:00	117.307	117.435	117.228	117.317	30695	31936992000	9
2016.01.18	16:00:00	117.317	117.405	117.250	117.355	19205	22035365000	9
2016.01.18	20:00:00	117.355	117.384	117.267	117.323	7332	7623388000	9
2016.01.19	00:00:00	117.299	117.663	117.282	117.552	22041	17204872000	9
2016.01.19	04:00:00	117.548	117.829	117.229	117.721	28762	22735168000	9
2016.01.19	08:00:00	117.723	117.995	117.711	117.859	31898	32879698000	9
2016.01.19	12:00:00	117.859	118.109	117.807	117.900	30954	36050740000	9
2016.01.19	16:00:00	117.900	117.936	117.394	117.448	42866	50365258000	9
2016.01.19	20:00:00	117.449	117.661	117.303	117.613	25352	28485395000	9
2016.01.20	00:00:00	117.609	117.681	117.155	117.244	23025	16649011000	9
2016.01.20	04:00:00	117.244	117.371	116.776	116.887	28488	20210783000	9
2016.01.20	08:00:00	116.885	116.958	115.970	116.701	45321	43617550000	9
2016.01.20	12:00:00	116.704	116.881	116.420	116.816	38597	41388728000	9
2016.01.20	16:00:00	116.817	116.837	116.199	116.478	50586	57348692000	9
2016.01.20	20:00:00	116.477	117.032	116.396	116.920	34423	37562924000	9
2016.01.21	00:00:00	116.918	117.474	116.895	117.383	28298	19256467000	9
2016.01.21	04:00:00	117.383	117.412	116.780	116.793	33538	28275911000	9
2016.01.21	08:00:00	116.793	117.168	116.467	116.934	45153	48459752000	9
2016.01.21	12:00:00	116.932	117.436	116.707	116.994	42961	46315715000	9
2016.01.21	16:00:00	116.994	117.750	116.887	117.678	55648	65522424000	9
2016.01.21	20:00:00	117.678	117.804	117.261	117.693	33994	37130620000	9
2016.01.22	00:00:00	117.678	117.943	117.534	117.590	25496	20157855000	4
2016.01.22	04:00:00	117.589	118.136	117.550	118.090	32859	30968691000	9
2016.01.22	08:00:00	118.082	118.311	117.944	118.180	35735	40004397000	9
2016.01.22	12:00:00	118.179	118.288	117.859	118.034	29793	37401048000	9
2016.01.22	16:00:00	118.034	118.642	117.996	118.512	41057	53020827000	9
2016.01.22	20:00:00	118.512	118.876	118.484	118.769	16559	19376020000	9
2016.01.25	00:00:00	118.637	118.776	118.426	118.704	21476	21663372000	9
2016.01.25	04:00:00	118.706	118.852	118.607	118.706	24479	20270539000	9
2016.01.25	08:00:00	118.707	118.844	118.167	118.399	35329	39859347000	9
2016.01.25	12:00:00	118.400	118.584	118.313	118.357	30485	39453227000	9
2016.01.25	16:00:00	118.359	118.651	118.342	118.553	43175	59159130000	9
2016.01.25	20:00:00	118.553	118.631	118.279	118.285	17825	23207368000	9
2016.01.26	00:00:00	118.293	118.352	118.012	118.101	20263	18505711000	9
2016.01.26	04:00:00	118.101	118.268	117.958	118.056	22349	23119631000	9
2016.01.26	08:00:00	118.057	118.233	117.651	118.227	33534	43947450000	9
2016.01.26	12:00:00	118.228	118.523	118.178	118.521	33325	46883692000	9
2016.01.26	16:00:00	118.521	118.618	118.372	118.557	41978	55027528000	9
2016.01.26	20:00:00	118.557	118.592	118.391	118.406	16197	20767133000	9
2016.01.27	00:00:00	118.403	118.471	118.149	118.164	20012	18286151000	9
2016.01.27	04:00:00	118.163	118.403	118.039	118.314	25442	28784478000	9
2016.01.27	08:00:00	118.313	118.470	118.070	118.213	35085	39986494000	9
2016.01.27	12:00:00	118.213	118.490	118.134	118.419	31734	46287727000	9
2016.01.27	16:00:00	118.419	118.996	118.402	118.893	42141	53266039000	9
2016.01.27	20:00:00	118.893	119.067	118.486	118.666	36470	40997610000	9
2016.01.28	00:00:00	118.643	118.899	118.411	118.896	22368	19059822000	9
2016.01.28	04:00:00	118.894	118.929	118.551	118.616	24359	23828528000	9
2016.01.28	08:00:00	118.616	118.936	118.542	118.782	35698	44421825000	9
2016.01.28	12:00:00	118.783	118.932	118.674	118.909	36399	49355586000	9
2016.01.28	16:00:00	118.909	118.987	118.559	118.768	42285	52824445000	9
2016.01.28	20:00:00	118.768	118.844	118.602	118.798	21980	27097405000	9
2016.01.29	00:00:00	118.799	118.968	118.520	118.562	20299	16572191000	9
2016.01.29	04:00:00	118.563	121.430	118.395	120.553	53695	31896334000	9
2016.01.29	08:00:00	120.554	120.963	120.444	120.892	45916	37863807000	9
2016.01.29	12:00:00	120.891	121.296	120.628	121.186	38513	37853876000	9
2016.01.29	16:00:00	121.188	121.686	120.917	120.941	47045	47470611000	9
2016.01.29	20:00:00	120.943	121.243	120.912	121.119	18102	19165812000	9
2016.02.01	00:00:00	121.314	121.482	121.100	121.274	26669	20277967000	9
2016.02.01	04:00:00	121.266	121.366	121.160	121.344	21418	17485821000	9
2016.02.01	08:00:00	121.345	121.352	121.051	121.163	28224	29655841000	9
2016.02.01	12:00:00	121.163	121.406	121.155	121.257	26525	30125088000	9
2016.02.01	16:00:00	121.257	121.304	120.675	121.030	37541	36538592000	9
2016.02.01	20:00:00	121.030	121.164	120.935	120.961	19784	20002680000	9
2016.02.02	00:00:00	120.952	121.032	120.763	120.781	18416	13293429000	9
2016.02.02	04:00:00	120.781	120.896	120.354	120.424	25517	18148494000	9
2016.02.02	08:00:00	120.427	120.758	120.415	120.675	31384	30394139000	9
2016.02.02	12:00:00	120.674	120.858	120.426	120.476	27071	31082432000	9
2016.02.02	16:00:00	120.476	120.572	120.086	120.159	42399	46809639000	9
2016.02.02	20:00:00	120.159	120.212	119.833	119.949	26922	30074255000	9
2016.02.03	00:00:00	119.931	119.969	119.466	119.620	26739	17678162000	9
2016.02.03	04:00:00	119.618	119.758	119.415	119.597	28146	22795566000	9
2016.02.03	08:00:00	119.598	120.040	119.520	119.559	33835	35976377000	9
2016.02.03	12:00:00	119.561	119.622	119.034	119.328	39799	46275285000	9
2016.02.03	16:00:00	119.328	119.386	117.510	117.745	61211	56690692000	9
2016.02.03	20:00:00	117.745	117.981	117.049	117.880	40000	35027687000	9
2016.02.04	00:00:00	117.875	118.234	117.642	118.043	32139	20273559000	9
2016.02.04	04:00:00	118.043	118.134	117.826	117.899	28979	20294101000	9
2016.02.04	08:00:00	117.900	118.164	117.334	117.703	39161	33834628000	9
2016.02.04	12:00:00	117.703	117.780	116.847	117.088	43430	43574506000	9
2016.02.04	16:00:00	117.090	117.323	116.667	116.814	59687	62152766000	9
2016.02.04	20:00:00	116.813	116.874	116.524	116.760	30058	31863502000	9
2016.02.05	00:00:00	116.767	116.980	116.665	116.906	23932	18267913000	9
2016.02.05	04:00:00	116.904	116.961	116.554	116.855	24224	18311245000	9
2016.02.05	08:00:00	116.854	116.978	116.700	116.907	33265	36099048000	9
2016.02.05	12:00:00	116.906	117.311	116.290	117.004	35103	39240658000	9
2016.02.05	16:00:00	117.002	117.428	116.833	116.903	57024	66632023000	9
2016.02.05	20:00:00	116.902	117.001	116.814	116.819	23792	23555933000	9
2016.02.08	00:00:00	116.783	117.239	116.756	117.206	24871	17383535000	9
2016.02.08	04:00:00	117.206	117.486	117.130	117.400	19335	17207427000	9
2016.02.08	08:00:00	117.401	117.520	116.709	116.736	32483	41612419000	9
2016.02.08	12:00:00	116.736	116.798	116.115	116.424	45308	64327189000	9
2016.02.08	16:00:00	116.422	116.428	115.170	115.629	56019	67630830000	9
2016.02.08	20:00:00	115.628	115.853	115.279	115.835	31621	36736929000	9
2016.02.09	00:00:00	115.832	115.843	114.863	115.218	30110	19664194000	9
2016.02.09	04:00:00	115.217	115.240	114.204	114.832	41096	26431870000	9
2016.02.09	08:00:00	114.831	115.539	114.639	115.271	44874	35505436000	9
2016.02.09	12:00:00	115.272	115.475	114.340	114.373	47323	61606626000	9
2016.02.09	16:00:00	114.372	115.383	114.318	114.837	58369	65342337000	9
2016.02.09	20:00:00	114.836	115.210	114.653	115.126	34273	33251316000	9
2016.02.10	00:00:00	115.107	115.255	114.253	114.486	33142	19845847000	9
2016.02.10	04:00:00	114.486	115.132	114.303	114.525	42563	27896042000	9
2016.02.10	08:00:00	114.528	115.039	114.488	114.882	41979	45011228000	9
2016.02.10	12:00:00	114.882	115.183	114.624	114.848	42866	51997916000	9
2016.02.10	16:00:00	114.848	115.193	113.722	114.139	66195	70643191000	9
2016.02.10	20:00:00	114.139	114.142	113.115	113.317	38027	39804026000	9
2016.02.11	00:00:00	113.315	113.593	112.530	112.881	29296	18412057000	9
2016.02.11	04:00:00	112.881	113.031	112.542	112.717	25838	20735723000	9
2016.02.11	08:00:00	112.717	112.792	110.979	111.331	51455	37795932000	9
2016.02.11	12:00:00	111.328	113.197	111.104	112.418	56612	42466889000	9
2016.02.11	16:00:00	112.422	112.650	111.569	112.043	62364	44934342000	9
2016.02.11	20:00:00	112.046	112.576	111.826	112.405	44407	32921381000	9
2016.02.12	00:00:00	112.402	112.650	111.892	112.480	33372	19618967000	9
2016.02.12	04:00:00	112.480	113.012	112.075	112.430	46401	27840650000	9
2016.02.12	08:00:00	112.433	112.802	111.657	112.487	48329	30485124000	9
2016.02.12	12:00:00	112.484	113.163	112.381	112.887	38719	27992978000	9
2016.02.12	16:00:00	112.887	113.231	112.586	113.211	49669	34702498000	9
2016.02.12	20:00:00	113.210	113.536	113.183	113.209	24172	14872571000	9
2016.02.15	00:00:00	113.357	113.705	113.267	113.610	31335	17942528000	9
2016.02.15	04:00:00	113.609	114.003	113.457	113.906	31453	21158275000	9
2016.02.15	08:00:00	113.906	114.095	113.596	113.922	40368	37424259000	9
2016.02.15	12:00:00	113.925	114.197	113.879	114.178	28301	32454979000	9
2016.02.15	16:00:00	114.178	114.717	114.105	114.653	29006	27505221000	9
2016.02.15	20:00:00	114.654	114.727	114.524	114.558	10500	9213106000	9
2016.02.16	00:00:00	114.568	114.752	114.286	114.557	27335	20173960000	9
2016.02.16	04:00:00	114.557	114.871	114.525	114.573	27658	20766243000	9
2016.02.16	08:00:00	114.574	114.622	113.819	113.917	38721	34053292000	9
2016.02.16	12:00:00	113.917	114.104	113.636	113.872	41849	44760035000	9
2016.02.16	16:00:00	113.873	114.125	113.591	113.891	40157	37082359000	9
2016.02.16	20:00:00	113.891	114.100	113.840	114.032	19317	22136139000	9
2016.02.17	00:00:00	114.065	114.390	113.864	114.048	24425	16303139000	9
2016.02.17	04:00:00	114.049	114.130	113.591	113.858	29079	18801909000	9
2016.02.17	08:00:00	113.859	114.130	113.370	114.076	36927	33520338000	9
2016.02.17	12:00:00	114.077	114.337	113.964	114.184	35595	38320255000	9
2016.02.17	16:00:00	114.185	114.500	114.035	114.218	39315	44443836000	9
2016.02.17	20:00:00	114.212	114.296	113.740	114.066	24127	21410637000	9
2016.02.18	00:00:00	114.062	114.317	113.826	113.915	25160	16621550000	9
2016.02.18	04:00:00	113.915	114.103	113.792	113.896	23855	18862009000	9
2016.02.18	08:00:00	113.896	114.017	113.612	113.812	32368	30702797000	9
2016.02.18	12:00:00	113.812	114.003	113.736	113.860	33846	36830810000	9
2016.02.18	16:00:00	113.856	113.924	113.452	113.463	39679	46399426000	9
2016.02.18	20:00:00	113.463	113.633	113.139	113.216	23708	22293585000	9
2016.02.19	00:00:00	113.246	113.375	112.707	112.764	25391	15830753000	9
2016.02.19	04:00:00	112.763	113.105	112.722	113.060	26776	19332582000	9
2016.02.19	08:00:00	113.060	113.213	112.850	112.939	33845	30165455000	9
2016.02.19	12:00:00	112.937	113.203	112.747	112.879	36127	40360637000	9
2016.02.19	16:00:00	112.881	113.087	112.301	112.453	39468	43229916000	9
2016.02.19	20:00:00	112.453	112.686	112.418	112.531	16143	18913649000	9
2016.02.22	00:00:00	112.572	113.048	112.422	112.832	23194	20335100000	9
2016.02.22	04:00:00	112.832	112.996	112.756	112.912	20165	17652428000	9
2016.02.22	08:00:00	112.912	113.088	112.693	113.060	29663	31945100000	9
2016.02.22	12:00:00	113.063	113.383	113.061	113.202	27045	35386509000	9
2016.02.22	16:00:00	113.201	113.241	112.932	113.037	27316	33049473000	9
2016.02.22	20:00:00	113.038	113.199	112.780	112.905	15850	15753640000	9
